Amount,Country,Currency,MerchantId,CustomerId,HourOfDay,IsFraud
17.16,AU,AUD,m_0052,c_00130,12,false
127.89,GB,GBP,m_0547,c_03534,15,false
12.67,AU,AUD,m_0019,c_03151,6,false
22.72,NZ,NZD,m_0663,c_01851,16,false
86.28,AU,AUD,m_0520,c_02697,10,false
132.26,AU,AUD,m_0388,c_03005,20,false
90.50,BR,BRL,m_0029,c_01150,16,false
88.54,US,USD,m_0029,c_03929,21,false
29.15,GB,GBP,m_0626,c_01589,16,false
124.91,AU,AUD,m_0352,c_02079,20,false
24.03,US,USD,m_0417,c_02745,6,false
117.28,GB,GBP,m_0418,c_02878,23,false
273.13,IN,INR,m_0103,c_00974,11,false
42.32,US,USD,m_0242,c_02467,23,false
109.61,AU,AUD,m_0074,c_02847,17,false
27.80,AU,AUD,m_0016,c_03034,13,false
80.48,AU,AUD,m_0292,c_03270,13,false
14.12,SG,SGD,m_0408,c_00762,18,false
251.07,RU,RUB,m_0636,c_01530,11,false
77.86,SG,SGD,m_0199,c_00552,21,false
5.40,IN,INR,m_0570,c_01883,9,false
93.28,GB,GBP,m_0675,c_00311,8,false
9.44,SG,SGD,m_0064,c_02469,19,false
155.46,US,USD,m_0192,c_02462,16,false
114.53,AU,AUD,m_0034,c_00359,21,false
6.64,AU,AUD,m_0233,c_00455,16,false
15.75,IN,INR,m_0504,c_03780,15,false
34.19,AU,AUD,m_0746,c_00097,14,false
43.42,AU,AUD,m_0595,c_02476,14,false
65.32,AU,AUD,m_0278,c_01044,20,false
68.37,NZ,NZD,m_0354,c_02350,10,false
174.65,AU,AUD,m_0395,c_02872,23,false
3.77,US,USD,m_0575,c_00689,20,false
31.78,GB,GBP,m_0181,c_03298,12,false
10.18,US,USD,m_0079,c_02097,14,false
34.75,AU,AUD,m_0463,c_03850,21,false
3.00,IN,INR,m_0531,c_02943,12,false
26.00,AU,AUD,m_0708,c_01467,9,false
211.85,US,USD,m_0595,c_00766,14,false
24.99,US,USD,m_0161,c_02464,18,false
52.33,NZ,NZD,m_0074,c_03673,21,false
128.67,AU,AUD,m_0053,c_00742,3,false
14.00,US,USD,m_0487,c_00741,20,false
35.16,AU,AUD,m_0100,c_00068,11,false
21.43,AU,AUD,m_0593,c_00355,21,false
10.92,AU,AUD,m_0262,c_03454,17,false
183.30,SG,SGD,m_0071,c_02896,5,false
39.50,AU,AUD,m_0082,c_00944,12,false
13.95,US,USD,m_0542,c_01845,11,false
96.21,US,USD,m_0015,c_03037,6,false
46.50,AU,AUD,m_0755,c_00142,23,false
41.11,CA,CAD,m_0787,c_02405,12,false
44.48,IN,INR,m_0070,c_00925,13,false
72.93,US,USD,m_0716,c_00498,21,false
19.92,AU,AUD,m_0211,c_01066,12,false
6.83,NZ,NZD,m_0340,c_03746,14,false
48.82,GB,GBP,m_0455,c_00394,10,false
233.90,AU,AUD,m_0647,c_03220,18,false
39.80,US,USD,m_0715,c_00046,15,false
32.65,AU,AUD,m_0512,c_03540,8,false
28.45,AU,AUD,m_0122,c_03051,17,false
45.53,AU,AUD,m_0483,c_02147,13,false
112.45,US,USD,m_0533,c_02332,18,false
6.70,CA,CAD,m_0787,c_00826,18,false
59.77,AU,AUD,m_0354,c_02777,5,false
350.92,GB,GBP,m_0506,c_00194,6,false
38.82,AU,AUD,m_0296,c_03408,15,false
128.43,NZ,NZD,m_0067,c_03483,15,false
14.18,AU,AUD,m_0531,c_03925,21,false
15.12,AU,AUD,m_0123,c_02456,16,false
9.67,IN,INR,m_0500,c_03738,13,false
60.35,CA,CAD,m_0349,c_02186,12,false
186.39,AU,AUD,m_0338,c_02732,12,false
24.57,SG,SGD,m_0242,c_00782,10,false
24.73,AU,AUD,m_0581,c_00899,15,false
26.50,GB,GBP,m_0200,c_02691,21,false
8.71,CA,CAD,m_0510,c_03507,18,false
18.79,GB,GBP,m_0114,c_03021,22,false
9.91,AU,AUD,m_0369,c_03006,14,false
16.34,ZA,ZAR,m_0209,c_03869,9,false
95.95,US,USD,m_0711,c_01092,14,false
19.68,US,USD,m_0606,c_02981,18,false
62.17,AU,AUD,m_0238,c_00023,18,false
5.02,AU,AUD,m_0557,c_02978,18,false
21.79,SG,SGD,m_0663,c_01399,5,false
51.11,GB,GBP,m_0127,c_01672,19,false
262.90,SG,SGD,m_0250,c_03861,10,false
685.09,SG,SGD,m_0694,c_01109,3,false
542.47,AU,AUD,m_0078,c_02098,5,false
66.74,AU,AUD,m_0124,c_02100,21,false
9.84,US,USD,m_0230,c_00748,15,false
11.65,US,USD,m_0236,c_01731,7,false
97.76,GB,GBP,m_0229,c_01375,1,false
352.69,US,USD,m_0121,c_03495,10,false
138.90,US,USD,m_0718,c_01322,22,false
98.10,AU,AUD,m_0589,c_01719,5,false
12.30,US,USD,m_0037,c_02420,12,false
24.99,IN,INR,m_0528,c_02158,3,false
34.00,AU,AUD,m_0281,c_01331,21,false
29.34,AU,AUD,m_0213,c_01018,23,false
15.84,US,USD,m_0292,c_02672,7,false
37.40,GB,GBP,m_0129,c_02595,10,false
6.01,AU,AUD,m_0004,c_00445,21,false
41.60,AU,AUD,m_0515,c_00419,20,false
27.52,AU,AUD,m_0427,c_03385,14,false
8.74,AU,AUD,m_0786,c_02828,13,false
18.72,AU,AUD,m_0377,c_00333,5,false
53.09,AU,AUD,m_0270,c_01754,20,false
108.53,GB,GBP,m_0470,c_03126,8,false
251.48,AU,AUD,m_0795,c_02365,21,false
24.04,US,USD,m_0569,c_00403,14,false
17.09,US,USD,m_0059,c_00237,8,false
12.41,GB,GBP,m_0008,c_02262,15,false
16.43,AU,AUD,m_0322,c_03712,22,false
12.12,US,USD,m_0370,c_01510,16,false
63.45,AU,AUD,m_0047,c_00336,9,false
24.69,AU,AUD,m_0026,c_02577,13,false
8.82,SG,SGD,m_0152,c_03054,10,false
37.61,AU,AUD,m_0531,c_03786,9,false
48.53,US,USD,m_0296,c_00453,12,false
13.10,US,USD,m_0720,c_01872,20,false
28.88,GB,GBP,m_0514,c_01822,10,false
240.88,US,USD,m_0214,c_03048,8,false
17.51,IN,INR,m_0327,c_03557,17,false
14.87,GB,GBP,m_0123,c_01290,14,false
7.75,AU,AUD,m_0554,c_02100,9,false
94.41,NZ,NZD,m_0666,c_00487,13,false
47.48,NZ,NZD,m_0707,c_00205,21,false
30.66,US,USD,m_0340,c_02866,16,false
47.49,AU,AUD,m_0542,c_02236,0,false
89.91,AU,AUD,m_0329,c_03675,19,false
18.81,NG,NGN,m_0245,c_01977,14,false
130.02,US,USD,m_0363,c_03880,17,false
14.08,IN,INR,m_0539,c_00972,10,false
38.73,AU,AUD,m_0128,c_03735,9,false
18.82,GB,GBP,m_0390,c_02228,12,false
2.49,US,USD,m_0798,c_02587,19,false
8.94,GB,GBP,m_0434,c_01683,18,false
23.84,US,USD,m_0761,c_01324,8,false
44.36,SG,SGD,m_0368,c_01379,13,false
6.43,ZA,ZAR,m_0083,c_02460,7,false
38.04,GB,GBP,m_0121,c_02794,6,false
8.63,BR,BRL,m_0027,c_03639,4,false
268.91,US,USD,m_0529,c_00386,4,false
28.97,US,USD,m_0711,c_03790,0,false
18.70,US,USD,m_0205,c_03371,13,false
39.07,AU,AUD,m_0231,c_03682,12,false
15.76,US,USD,m_0111,c_03461,6,false
17.60,GB,GBP,m_0490,c_02689,13,false
22.97,AU,AUD,m_0739,c_02119,14,false
16.40,BR,BRL,m_0424,c_00626,18,false
21.22,AU,AUD,m_0623,c_00556,20,false
16.11,IN,INR,m_0114,c_02012,22,false
42.01,GB,GBP,m_0354,c_00390,9,false
13.56,NZ,NZD,m_0094,c_01233,23,false
5.53,US,USD,m_0004,c_03389,20,false
214.32,AU,AUD,m_0055,c_02588,9,false
15.73,US,USD,m_0208,c_03798,10,false
103.29,AU,AUD,m_0607,c_01471,4,false
22.27,US,USD,m_0220,c_00370,20,false
13.89,BR,BRL,m_0237,c_01810,21,false
15.80,AU,AUD,m_0509,c_00811,12,false
24.25,AU,AUD,m_0772,c_00127,21,false
30.12,US,USD,m_0383,c_02744,11,false
33.20,AU,AUD,m_0516,c_01273,20,false
213.26,US,USD,m_0260,c_03152,23,false
59.23,AU,AUD,m_0057,c_02701,8,false
12.42,IN,INR,m_0688,c_00354,18,false
90.26,US,USD,m_0302,c_03111,17,false
52.98,GB,GBP,m_0659,c_00309,4,false
84.97,AU,AUD,m_0130,c_01850,21,false
40.62,AU,AUD,m_0353,c_00014,21,false
34.41,CA,CAD,m_0618,c_03778,9,false
8.25,IN,INR,m_0281,c_03446,20,false
25.08,US,USD,m_0300,c_02520,9,false
56.92,AU,AUD,m_0215,c_03302,3,false
8.61,US,USD,m_0347,c_02326,22,false
12.87,NZ,NZD,m_0544,c_00383,5,false
39.55,US,USD,m_0168,c_00801,10,false
16.16,AU,AUD,m_0238,c_00607,11,false
4.45,AU,AUD,m_0728,c_00677,14,false
12.92,US,USD,m_0461,c_00079,8,false
156.99,US,USD,m_0089,c_03097,22,false
34.02,AU,AUD,m_0193,c_00233,16,false
65.36,AU,AUD,m_0367,c_01795,3,false
29.35,GB,GBP,m_0347,c_02859,15,false
11.01,US,USD,m_0755,c_02308,2,false
53.35,RU,RUB,m_0344,c_02606,8,false
13.10,US,USD,m_0257,c_00632,23,false
61.51,AU,AUD,m_0096,c_01246,22,false
222.93,NG,NGN,m_0339,c_00821,8,false
4.15,NZ,NZD,m_0289,c_03247,15,false
74.08,US,USD,m_0275,c_03506,14,false
156.36,SG,SGD,m_0620,c_01120,19,false
28.83,GB,GBP,m_0629,c_02422,20,false
19.59,US,USD,m_0713,c_00327,18,false
36.00,IN,INR,m_0680,c_03782,22,false
105.07,AU,AUD,m_0711,c_02395,13,false
107.92,AU,AUD,m_0441,c_02017,15,false
64.19,AU,AUD,m_0024,c_00825,7,false
86.26,US,USD,m_0062,c_00271,13,false
128.56,IN,INR,m_0683,c_01507,0,false
36.61,CA,CAD,m_0109,c_02226,10,false
11.54,US,USD,m_0548,c_02007,23,false
46.08,AU,AUD,m_0715,c_01034,6,false
202.23,US,USD,m_0103,c_02851,19,false
68.51,AU,AUD,m_0206,c_03117,10,false
24.64,GB,GBP,m_0602,c_02534,23,false
8.58,AU,AUD,m_0476,c_00090,8,false
40.82,RU,RUB,m_0150,c_00690,19,false
63.65,BR,BRL,m_0046,c_00832,12,false
8.06,NZ,NZD,m_0053,c_01127,22,false
37.68,GB,GBP,m_0148,c_03705,15,false
32.48,AU,AUD,m_0366,c_00832,5,false
50.66,IN,INR,m_0205,c_00743,8,false
3.95,SG,SGD,m_0443,c_01626,6,false
26.53,IN,INR,m_0592,c_02039,14,false
7.19,US,USD,m_0706,c_03679,21,false
116.75,NZ,NZD,m_0411,c_02297,20,false
41.82,US,USD,m_0285,c_03864,6,false
123.09,AU,AUD,m_0738,c_02540,16,false
70.20,BR,BRL,m_0711,c_02523,3,false
4.01,AU,AUD,m_0150,c_00007,23,false
9.84,BR,BRL,m_0219,c_02369,11,false
490.97,CA,CAD,m_0451,c_01951,17,true
7.37,AU,AUD,m_0291,c_01019,13,false
47.32,SG,SGD,m_0414,c_01933,12,false
195.67,AU,AUD,m_0349,c_03371,20,false
128.26,AU,AUD,m_0528,c_00882,18,false
112.16,IN,INR,m_0315,c_01415,5,false
69.93,GB,GBP,m_0558,c_03315,18,false
44.54,ZA,ZAR,m_0287,c_02074,16,false
15.99,AU,AUD,m_0560,c_03605,13,false
22.05,CA,CAD,m_0170,c_03346,13,false
65.61,AU,AUD,m_0756,c_02869,20,false
144.62,US,USD,m_0055,c_03964,8,false
62.29,AU,AUD,m_0027,c_00342,14,false
10.40,GB,GBP,m_0568,c_00431,6,false
115.73,US,USD,m_0024,c_02394,10,false
6.73,GB,GBP,m_0752,c_00742,23,false
2.94,US,USD,m_0049,c_01556,7,false
19.89,AU,AUD,m_0134,c_01152,18,false
22.78,US,USD,m_0005,c_02722,2,false
26.90,US,USD,m_0587,c_03312,11,false
32.55,BR,BRL,m_0778,c_01876,13,false
92.62,US,USD,m_0038,c_01779,16,false
18.86,US,USD,m_0289,c_03814,16,false
31.34,AU,AUD,m_0447,c_02785,19,false
12.54,AU,AUD,m_0149,c_03901,13,false
27.80,US,USD,m_0237,c_03956,10,false
6.86,AU,AUD,m_0011,c_02026,18,false
71.61,AU,AUD,m_0474,c_00470,11,false
257.16,AU,AUD,m_0427,c_02734,9,false
19.96,US,USD,m_0323,c_02848,11,false
24.86,AU,AUD,m_0051,c_03251,8,false
59.23,AU,AUD,m_0721,c_02925,13,false
18.49,US,USD,m_0493,c_00326,18,false
116.17,NZ,NZD,m_0479,c_01293,18,false
24.12,US,USD,m_0508,c_01545,15,false
48.79,AU,AUD,m_0226,c_01240,10,false
12.10,IN,INR,m_0013,c_00871,8,false
80.76,NZ,NZD,m_0719,c_00557,7,false
27.79,ZA,ZAR,m_0123,c_01255,11,false
78.85,AU,AUD,m_0636,c_00176,14,false
11.83,US,USD,m_0433,c_01499,7,false
127.09,US,USD,m_0088,c_02200,19,false
7.62,US,USD,m_0770,c_00136,18,false
9.94,US,USD,m_0018,c_02224,6,false
103.02,NG,NGN,m_0674,c_03823,9,false
23.97,AU,AUD,m_0705,c_03351,1,false
2.50,BR,BRL,m_0149,c_03245,0,false
11.07,US,USD,m_0378,c_02337,20,false
36.17,AU,AUD,m_0048,c_00484,23,false
46.75,US,USD,m_0562,c_00182,11,false
80.45,US,USD,m_0073,c_03590,15,false
22.11,US,USD,m_0671,c_01714,10,false
104.87,IN,INR,m_0065,c_00408,22,false
14.59,US,USD,m_0122,c_02022,10,false
15.60,SG,SGD,m_0043,c_03543,8,false
18.56,US,USD,m_0230,c_00361,16,false
80.89,AU,AUD,m_0740,c_03677,6,false
6.60,AU,AUD,m_0714,c_01591,15,false
21.20,NG,NGN,m_0183,c_00321,3,false
32.90,NG,NGN,m_0394,c_00010,21,false
37.86,AU,AUD,m_0282,c_02442,17,false
7.81,US,USD,m_0436,c_03718,12,false
17.00,US,USD,m_0194,c_01514,5,false
33.36,GB,GBP,m_0359,c_00455,16,false
21.79,US,USD,m_0549,c_00582,14,false
59.26,US,USD,m_0572,c_03056,15,false
35.76,AU,AUD,m_0786,c_02135,2,false
51.14,AU,AUD,m_0043,c_02878,12,false
15.61,IN,INR,m_0689,c_02167,19,false
170.81,US,USD,m_0775,c_02466,12,false
29.91,GB,GBP,m_0558,c_02365,12,false
5.49,AU,AUD,m_0086,c_01177,11,false
38.22,GB,GBP,m_0633,c_00932,7,false
21.38,US,USD,m_0764,c_03164,22,false
5.92,NZ,NZD,m_0015,c_01204,23,false
22.01,US,USD,m_0020,c_01576,16,false
39.67,AU,AUD,m_0633,c_03468,11,false
24.19,IN,INR,m_0238,c_03647,11,false
40.44,US,USD,m_0607,c_01015,21,false
29.47,SG,SGD,m_0399,c_00109,4,false
127.09,US,USD,m_0236,c_02541,11,false
119.15,US,USD,m_0369,c_01719,13,false
118.00,AU,AUD,m_0665,c_02604,10,false
25.82,US,USD,m_0597,c_00750,8,false
49.89,IN,INR,m_0647,c_00724,0,false
35.95,AU,AUD,m_0134,c_01887,4,false
59.14,NZ,NZD,m_0125,c_02555,19,false
29.62,SG,SGD,m_0318,c_02783,13,false
52.14,AU,AUD,m_0318,c_00178,13,false
42.61,AU,AUD,m_0570,c_00725,6,false
63.29,US,USD,m_0560,c_00547,17,false
82.07,GB,GBP,m_0453,c_03985,1,false
197.20,AU,AUD,m_0556,c_03552,1,false
46.68,AU,AUD,m_0691,c_01956,22,false
65.83,US,USD,m_0769,c_02974,15,false
7.32,AU,AUD,m_0796,c_01923,21,false
45.59,NZ,NZD,m_0782,c_00505,16,false
239.60,AU,AUD,m_0114,c_03002,7,false
159.71,US,USD,m_0339,c_00340,5,false
22.73,IN,INR,m_0187,c_02877,5,false
4.70,AU,AUD,m_0478,c_00712,18,false
6.60,US,USD,m_0795,c_03813,8,false
18.94,GB,GBP,m_0035,c_00746,16,false
21.21,US,USD,m_0328,c_03741,21,false
67.02,AU,AUD,m_0747,c_02057,13,false
33.85,AU,AUD,m_0191,c_02460,6,false
6.02,GB,GBP,m_0255,c_02671,12,false
17.91,AU,AUD,m_0439,c_03058,19,false
86.01,AU,AUD,m_0624,c_03994,10,false
44.28,ZA,ZAR,m_0441,c_00774,23,false
138.52,IN,INR,m_0708,c_01734,14,false
15.91,AU,AUD,m_0211,c_02035,15,false
166.87,AU,AUD,m_0403,c_00997,15,false
30.34,GB,GBP,m_0642,c_02095,15,false
4.97,US,USD,m_0021,c_01367,2,false
10.97,US,USD,m_0560,c_01335,14,false
18.67,GB,GBP,m_0457,c_00643,10,false
183.62,AU,AUD,m_0093,c_00001,13,false
52.51,SG,SGD,m_0242,c_01528,22,false
30.89,GB,GBP,m_0016,c_03461,14,false
49.19,BR,BRL,m_0709,c_01937,0,false
28.34,AU,AUD,m_0295,c_03966,21,false
192.22,SG,SGD,m_0187,c_03419,14,false
19.87,CA,CAD,m_0696,c_02979,4,false
46.44,US,USD,m_0527,c_03991,9,false
58.40,US,USD,m_0445,c_02612,21,false
15.61,SG,SGD,m_0131,c_00602,21,false
88.44,CA,CAD,m_0030,c_02816,23,false
116.59,AU,AUD,m_0500,c_03514,7,false
5.73,SG,SGD,m_0575,c_03585,22,false
25.20,NZ,NZD,m_0297,c_00115,15,false
48.22,AU,AUD,m_0023,c_03391,13,false
73.85,AU,AUD,m_0636,c_00084,16,false
24.84,AU,AUD,m_0298,c_01775,11,false
15.01,GB,GBP,m_0267,c_00324,12,false
15.91,BR,BRL,m_0563,c_02320,20,false
64.77,AU,AUD,m_0246,c_02199,16,false
81.09,CA,CAD,m_0028,c_02933,15,false
10.48,SG,SGD,m_0221,c_03597,18,false
7.46,US,USD,m_0579,c_00425,14,false
13.44,US,USD,m_0664,c_03172,13,false
9.71,GB,GBP,m_0515,c_01075,16,false
93.04,AU,AUD,m_0060,c_01968,7,false
83.79,IN,INR,m_0338,c_03772,23,false
16.03,GB,GBP,m_0014,c_03439,15,false
150.58,GB,GBP,m_0075,c_03216,17,false
31.52,GB,GBP,m_0774,c_00898,19,false
46.54,AU,AUD,m_0521,c_02682,9,false
20.32,CA,CAD,m_0236,c_03174,22,false
56.26,AU,AUD,m_0577,c_02787,6,false
147.61,IN,INR,m_0371,c_02976,13,false
24.57,US,USD,m_0073,c_01666,7,false
36.04,SG,SGD,m_0012,c_03482,22,false
58.56,GB,GBP,m_0432,c_01223,5,false
33.72,AU,AUD,m_0164,c_00733,7,false
105.03,NG,NGN,m_0081,c_03443,7,false
69.90,US,USD,m_0740,c_00184,10,false
71.24,AU,AUD,m_0074,c_02421,20,false
49.64,AU,AUD,m_0463,c_01012,16,false
11.63,US,USD,m_0595,c_00899,22,false
3.52,AU,AUD,m_0589,c_01123,13,false
401.17,IN,INR,m_0602,c_01877,12,false
190.51,BR,BRL,m_0107,c_02150,10,false
140.83,AU,AUD,m_0782,c_02793,21,false
15.09,GB,GBP,m_0047,c_01032,21,false
31.53,US,USD,m_0734,c_01665,18,false
59.92,SG,SGD,m_0392,c_00124,23,false
7.99,GB,GBP,m_0508,c_03438,21,false
13.57,US,USD,m_0119,c_01651,11,false
31.43,IN,INR,m_0705,c_00743,21,false
43.66,US,USD,m_0175,c_01627,8,false
23.66,AU,AUD,m_0646,c_02681,9,false
319.88,US,USD,m_0624,c_03209,4,true
5.70,AU,AUD,m_0305,c_00519,13,false
23.28,ZA,ZAR,m_0545,c_03191,20,false
8.18,US,USD,m_0425,c_00690,13,false
14.18,BR,BRL,m_0415,c_03817,10,false
22.15,GB,GBP,m_0787,c_03088,23,false
80.98,AU,AUD,m_0452,c_02402,12,false
95.47,AU,AUD,m_0436,c_03292,9,false
5.18,US,USD,m_0027,c_02842,17,false
33.33,CA,CAD,m_0643,c_02040,6,false
46.66,AU,AUD,m_0489,c_01350,9,false
85.99,IN,INR,m_0613,c_01736,15,false
137.43,GB,GBP,m_0064,c_00366,23,false
21.73,AU,AUD,m_0331,c_03109,17,false
31.81,AU,AUD,m_0448,c_03673,10,false
109.40,AU,AUD,m_0067,c_02948,16,false
28.44,AU,AUD,m_0526,c_01717,10,false
60.28,US,USD,m_0731,c_03059,20,false
48.49,AU,AUD,m_0262,c_02218,15,false
23.85,AU,AUD,m_0138,c_02728,12,false
49.38,US,USD,m_0568,c_03610,13,false
56.94,AU,AUD,m_0659,c_02980,20,false
49.23,AU,AUD,m_0552,c_02047,10,false
23.17,AU,AUD,m_0388,c_00379,15,false
5.43,BR,BRL,m_0762,c_02079,14,false
13.19,NZ,NZD,m_0442,c_01329,17,false
31.34,US,USD,m_0018,c_02745,14,false
60.02,AU,AUD,m_0309,c_03082,16,false
163.06,AU,AUD,m_0171,c_03105,13,false
11.61,US,USD,m_0618,c_02772,17,false
367.25,AU,AUD,m_0160,c_00331,6,false
12.70,GB,GBP,m_0560,c_01863,7,false
114.66,GB,GBP,m_0617,c_03205,23,false
42.59,US,USD,m_0377,c_01785,16,false
42.82,US,USD,m_0033,c_01962,11,false
50.04,AU,AUD,m_0599,c_01225,13,false
80.43,AU,AUD,m_0525,c_03541,18,false
2.26,AU,AUD,m_0384,c_01327,11,false
171.16,NZ,NZD,m_0522,c_01398,7,false
17.96,AU,AUD,m_0112,c_00964,23,false
47.21,GB,GBP,m_0102,c_03306,15,false
88.30,AU,AUD,m_0431,c_01923,22,false
6.42,US,USD,m_0217,c_03037,6,false
34.14,BR,BRL,m_0749,c_00201,19,false
65.54,AU,AUD,m_0616,c_02673,9,false
5.17,SG,SGD,m_0661,c_02488,19,false
4.52,AU,AUD,m_0576,c_02310,7,false
4.85,NZ,NZD,m_0123,c_01090,17,false
153.77,BR,BRL,m_0432,c_00735,17,false
26.00,US,USD,m_0538,c_03169,17,false
41.46,SG,SGD,m_0469,c_01671,9,false
161.85,AU,AUD,m_0280,c_00650,13,false
69.49,RU,RUB,m_0527,c_01120,8,false
20.28,CA,CAD,m_0591,c_00166,11,false
38.38,SG,SGD,m_0270,c_02271,19,false
70.61,AU,AUD,m_0564,c_03177,18,false
15.70,US,USD,m_0773,c_00442,18,false
50.57,US,USD,m_0694,c_02150,15,false
17.38,AU,AUD,m_0552,c_03483,13,false
74.52,AU,AUD,m_0581,c_03346,16,false
22.64,CA,CAD,m_0224,c_01068,1,false
95.22,US,USD,m_0368,c_03410,16,false
29.72,SG,SGD,m_0314,c_02704,2,false
431.58,GB,GBP,m_0538,c_02842,0,false
13.66,US,USD,m_0045,c_01574,16,false
323.86,AU,AUD,m_0220,c_03385,19,false
21.38,IN,INR,m_0360,c_02135,15,false
50.10,AU,AUD,m_0024,c_02440,8,false
70.17,US,USD,m_0547,c_02106,8,false
17.11,GB,GBP,m_0738,c_03123,23,false
13.91,AU,AUD,m_0443,c_02669,11,false
8.60,GB,GBP,m_0520,c_02380,9,false
35.02,NG,NGN,m_0036,c_01906,21,false
29.67,SG,SGD,m_0305,c_03822,12,false
17.46,AU,AUD,m_0689,c_03366,20,false
182.92,RU,RUB,m_0765,c_00366,7,false
12.58,AU,AUD,m_0296,c_02550,20,false
15.60,AU,AUD,m_0695,c_00200,10,false
187.42,AU,AUD,m_0456,c_02879,0,false
57.27,NZ,NZD,m_0486,c_02107,3,false
9.87,AU,AUD,m_0298,c_00551,22,false
95.50,IN,INR,m_0409,c_00930,11,false
13.08,AU,AUD,m_0451,c_02962,20,false
10.81,AU,AUD,m_0130,c_01898,22,false
94.27,IN,INR,m_0794,c_00793,6,false
52.82,US,USD,m_0479,c_01700,7,false
78.02,CA,CAD,m_0381,c_01830,12,false
31.15,GB,GBP,m_0551,c_03110,19,false
162.12,US,USD,m_0319,c_03417,10,false
40.66,AU,AUD,m_0762,c_01865,19,false
29.56,IN,INR,m_0553,c_00106,18,false
58.85,AU,AUD,m_0701,c_00594,10,false
8.32,AU,AUD,m_0225,c_01798,7,false
36.51,US,USD,m_0278,c_02778,9,false
83.31,AU,AUD,m_0250,c_01507,11,false
27.35,NG,NGN,m_0518,c_01875,11,false
110.28,BR,BRL,m_0039,c_03453,8,false
55.51,US,USD,m_0342,c_01881,17,false
66.65,US,USD,m_0704,c_01812,15,false
7.78,US,USD,m_0690,c_03837,17,false
59.43,AU,AUD,m_0596,c_02127,23,false
90.53,US,USD,m_0017,c_02048,7,false
78.04,US,USD,m_0250,c_02132,20,false
11.27,IN,INR,m_0762,c_00783,17,false
25.75,GB,GBP,m_0268,c_03176,23,false
52.81,AU,AUD,m_0198,c_02980,20,false
21.31,BR,BRL,m_0024,c_01497,2,false
59.57,NZ,NZD,m_0513,c_03575,8,false
18.68,AU,AUD,m_0592,c_01357,8,false
3.19,AU,AUD,m_0754,c_00612,18,false
4.93,AU,AUD,m_0304,c_03542,10,false
14.60,AU,AUD,m_0062,c_03232,17,false
86.00,GB,GBP,m_0566,c_03550,17,false
53.72,GB,GBP,m_0229,c_02167,16,false
10.36,GB,GBP,m_0181,c_03832,10,false
10.07,AU,AUD,m_0338,c_01574,6,false
197.12,AU,AUD,m_0087,c_00970,20,false
35.34,AU,AUD,m_0061,c_01591,9,false
22.80,GB,GBP,m_0587,c_03363,11,false
70.68,US,USD,m_0799,c_03549,11,false
110.53,GB,GBP,m_0274,c_02792,8,false
34.11,AU,AUD,m_0104,c_00001,22,false
66.89,SG,SGD,m_0593,c_00772,10,false
18.15,RU,RUB,m_0127,c_02086,10,false
62.67,AU,AUD,m_0170,c_03052,22,false
144.56,AU,AUD,m_0200,c_03597,11,false
84.67,CA,CAD,m_0592,c_02612,18,false
3.79,SG,SGD,m_0192,c_02028,8,false
39.58,CA,CAD,m_0402,c_03474,6,false
33.31,AU,AUD,m_0626,c_01964,14,false
12.20,GB,GBP,m_0678,c_02213,22,false
69.61,GB,GBP,m_0124,c_02916,14,false
113.28,GB,GBP,m_0585,c_01919,22,false
13.08,AU,AUD,m_0672,c_03061,18,false
102.02,BR,BRL,m_0708,c_01827,23,false
41.24,SG,SGD,m_0357,c_01559,19,false
71.24,NZ,NZD,m_0377,c_00595,21,false
60.39,RU,RUB,m_0383,c_02614,11,false
60.40,NZ,NZD,m_0360,c_01688,15,false
194.02,NZ,NZD,m_0456,c_03876,23,false
22.54,AU,AUD,m_0462,c_00535,18,false
30.53,GB,GBP,m_0646,c_02390,21,false
38.72,GB,GBP,m_0436,c_03550,17,false
4.30,US,USD,m_0589,c_00750,10,false
27.09,US,USD,m_0275,c_00058,9,false
62.80,RU,RUB,m_0703,c_00249,14,false
69.57,AU,AUD,m_0118,c_02552,17,false
37.26,AU,AUD,m_0724,c_01798,7,false
7.23,US,USD,m_0761,c_01780,19,false
9.06,GB,GBP,m_0596,c_00508,7,false
50.36,AU,AUD,m_0278,c_03910,7,false
33.95,AU,AUD,m_0616,c_01859,15,false
23.99,AU,AUD,m_0181,c_03726,20,false
17.53,GB,GBP,m_0630,c_02145,14,false
18.95,SG,SGD,m_0631,c_03336,20,false
46.28,US,USD,m_0795,c_02481,12,false
287.64,IN,INR,m_0750,c_03637,4,false
57.57,AU,AUD,m_0375,c_01108,14,false
10.85,SG,SGD,m_0598,c_01204,8,false
17.75,AU,AUD,m_0684,c_02052,14,false
56.87,NG,NGN,m_0421,c_03037,4,false
24.81,GB,GBP,m_0312,c_03984,21,false
36.94,US,USD,m_0202,c_02238,15,false
24.23,GB,GBP,m_0345,c_02949,20,false
23.47,AU,AUD,m_0746,c_03587,4,false
7.56,RU,RUB,m_0386,c_01513,3,false
9.80,US,USD,m_0697,c_01210,9,false
16.73,IN,INR,m_0303,c_00053,15,false
78.43,US,USD,m_0736,c_01653,2,false
9.71,AU,AUD,m_0454,c_00863,20,false
21.02,NZ,NZD,m_0153,c_01510,23,false
120.65,US,USD,m_0373,c_01705,23,false
16.70,IN,INR,m_0407,c_00871,9,false
